lr_er_combo,learningRate,explorationRate,playerHandValue,dealerUpCardValue,usableAce,standGamesWon,standTotalGames,standAvgWinRate,hitGamesWon,hitTotalGames,hitAvgWinRate,doubleDownGamesWon,doubleDownTotalGames,doubleDownAvgWinRate,splitGamesWon,splitTotalGames,splitAvgWinRate,joinKey,minBet_bet,minBet_standQvalue,minBet_hitQvalue,minBet_doubleDownQvalue,minBet_splitQvalue,midBet_bet,midBet_standQvalue,midBet_hitQvalue,midBet_doubleDownQvalue,midBet_splitQvalue,maxBet_bet,maxBet_standQvalue,maxBet_hitQvalue,maxBet_doubleDownQvalue,maxBet_splitQvalue
0.1_0.5,0.1,0.5,19,6,True,789,1136,0.695,95,186,0.511,9,65,0.138,0,0,0.0,0.1_0.5_19_6_True,10,1.461,0.088,-15.535,0.0,50,23.07,4.287,-66.1,0.0,100,37.201,-18.257,-106.947,0.0
0.1_0.5,0.1,0.5,19,6,False,3182,4562,0.698,68,530,0.128,30,286,0.105,0,0,0.0,0.1_0.5_19_6_False,10,5.735,-7.316,-17.396,0.0,50,8.532,-34.886,-69.232,0.0,100,34.244,-70.423,-132.114,0.0
0.1_0.5,0.1,0.5,19,7,True,921,1206,0.764,97,172,0.564,12,72,0.167,0,0,0.0,0.1_0.5_19_7_True,10,1.922,-2.264,-10.774,0.0,50,6.278,0.737,-76.206,0.0,100,65.288,10.489,-95.96,0.0
0.1_0.5,0.1,0.5,19,7,False,4611,6042,0.763,90,669,0.135,46,308,0.149,0,0,0.0,0.1_0.5_19_7_False,10,5.836,-7.277,-14.518,0.0,50,30.991,-41.249,-65.65,0.0,100,28.14,-65.042,-123.685,0.0
0.1_0.5,0.1,0.5,19,8,True,900,1218,0.739,96,187,0.513,11,62,0.177,0,0,0.0,0.1_0.5_19_8_True,10,5.622,-0.275,-8.916,0.0,50,41.114,1.817,-14.816,0.0,100,68.302,-9.144,-125.821,0.0
0.1_0.5,0.1,0.5,19,8,False,4281,5868,0.73,70,709,0.099,40,276,0.145,0,0,0.0,0.1_0.5_19_8_False,10,4.159,-7.501,-13.637,0.0,50,36.243,-38.444,-53.11,0.0,100,51.367,-70.562,-132.345,0.0
0.1_0.5,0.1,0.5,19,9,True,512,1100,0.465,62,172,0.36,8,76,0.105,0,0,0.0,0.1_0.5_19_9_True,10,4.03,-0.417,-16.291,0.0,50,14.67,-14.016,-80.069,0.0,100,10.921,-48.416,-157.217,0.0
0.1_0.5,0.1,0.5,19,9,False,2728,5940,0.459,95,713,0.133,40,275,0.145,0,0,0.0,0.1_0.5_19_9_False,10,3.99,-8.503,-12.128,0.0,50,12.841,-41.195,-86.313,0.0,100,6.074,-63.852,-96.979,0.0
0.1_0.5,0.1,0.5,19,10,True,1660,3616,0.459,574,1523,0.377,31,278,0.112,0,0,0.0,0.1_0.5_19_10_True,10,-1.054,-3.721,-17.904,0.0,50,-1.188,-21.707,-76.545,0.0,100,-53.952,-13.085,-196.177,0.0
0.1_0.5,0.1,0.5,19,10,False,10354,22049,0.47,286,2563,0.112,137,1163,0.118,0,0,0.0,0.1_0.5_19_10_False,10,0.655,-7.891,-13.458,0.0,50,11.879,-41.355,-30.146,0.0,100,29.71,-84.68,-100.048,0.0
0.1_0.5,0.1,0.5,20,1,True,607,840,0.723,46,103,0.447,2,50,0.04,0,0,0.0,0.1_0.5_20_1_True,10,5.733,0.129,-15.743,0.0,50,36.219,8.596,-74.323,0.0,100,68.176,-18.142,-135.203,0.0
0.1_0.5,0.1,0.5,20,1,False,4673,6374,0.733,48,712,0.067,17,386,0.044,47,136,0.346,0.1_0.5_20_1_False,10,7.961,-9.921,-15.537,-5.93,50,38.294,-49.301,-98.021,-19.02,100,65.133,-90.73,-183.689,-27.251
0.1_0.5,0.1,0.5,20,2,True,986,1278,0.772,54,129,0.419,10,90,0.111,0,0,0.0,0.1_0.5_20_2_True,10,4.848,-5.444,-16.076,0.0,50,36.666,-8.414,-81.072,0.0,100,72.831,-9.532,-172.285,0.0
0.1_0.5,0.1,0.5,20,2,False,5891,7835,0.752,51,837,0.061,33,549,0.06,125,258,0.484,0.1_0.5_20_2_False,10,8.915,-8.723,-19.995,2.075,50,36.61,-42.349,-96.675,6.247,100,67.306,-93.665,-138.094,3.958
0.1_0.5,0.1,0.5,20,3,True,888,1154,0.769,109,208,0.524,4,72,0.056,0,0,0.0,0.1_0.5_20_3_True,10,8.78,-0.947,-17.79,0.0,50,31.649,4.43,-94.186,0.0,100,49.026,22.265,-123.791,0.0
0.1_0.5,0.1,0.5,20,3,False,5853,7697,0.76,66,874,0.076,39,575,0.068,140,286,0.49,0.1_0.5_20_3_False,10,4.179,-8.395,-16.132,2.931,50,43.114,-45.96,-99.369,9.67,100,55.251,-65.023,-158.316,-3.234
0.1_0.5,0.1,0.5,20,4,True,909,1167,0.779,108,203,0.532,5,80,0.062,0,0,0.0,0.1_0.5_20_4_True,10,4.433,-1.841,-16.169,0.0,50,37.232,9.764,-82.48,0.0,100,85.971,-11.636,-178.117,0.0
0.1_0.5,0.1,0.5,20,4,False,5855,7608,0.77,57,833,0.068,36,613,0.059,143,272,0.526,0.1_0.5_20_4_False,10,7.412,-8.401,-10.56,-1.448,50,42.372,-47.241,-96.969,1.393,100,68.946,-79.237,-190.77,-3.511
0.1_0.5,0.1,0.5,20,5,True,935,1211,0.772,91,174,0.523,2,83,0.024,0,0,0.0,0.1_0.5_20_5_True,10,6.351,1.318,-18.126,0.0,50,41.53,3.111,-90.153,0.0,100,92.061,8.511,-180.382,0.0
0.1_0.5,0.1,0.5,20,5,False,6041,7735,0.781,50,801,0.062,40,560,0.071,163,310,0.526,0.1_0.5_20_5_False,10,7.217,-8.58,-11.445,0.728,50,31.345,-49.954,-78.864,-22.141,100,50.295,-67.212,-132.982,23.943
0.1_0.5,0.1,0.5,20,6,True,931,1168,0.797,77,142,0.542,5,62,0.081,0,0,0.0,0.1_0.5_20_6_True,10,4.505,1.167,-11.754,0.0,50,26.188,5.395,-87.843,0.0,100,63.292,8.834,-155.764,0.0
0.1_0.5,0.1,0.5,20,6,False,5916,7406,0.799,70,829,0.084,28,555,0.05,160,292,0.548,0.1_0.5_20_6_False,10,7.715,-7.141,-15.201,4.249,50,25.351,-43.803,-94.901,3.117,100,86.016,-86.434,-198.474,29.612
0.1_0.5,0.1,0.5,20,7,True,1113,1302,0.855,84,158,0.532,3,77,0.039,0,0,0.0,0.1_0.5_20_7_True,10,9.4,-1.796,-15.005,0.0,50,22.955,28.989,-92.024,0.0,100,98.566,30.444,-182.121,0.0
0.1_0.5,0.1,0.5,20,7,False,7541,8872,0.85,58,898,0.065,39,539,0.072,135,262,0.515,0.1_0.5_20_7_False,10,7.37,-9.899,-17.596,5.062,50,41.281,-41.244,-79.939,-16.37,100,85.327,-97.981,-153.732,-2.12
0.1_0.5,0.1,0.5,20,8,True,1080,1229,0.879,67,136,0.493,6,81,0.074,0,0,0.0,0.1_0.5_20_8_True,10,9.447,0.822,-12.695,0.0,50,40.672,6.117,-93.085,0.0,100,72.654,1.361,-164.907,0.0
0.1_0.5,0.1,0.5,20,8,False,7663,8897,0.861,56,931,0.06,39,522,0.075,83,176,0.472,0.1_0.5_20_8_False,10,9.647,-8.675,-17.805,1.001,50,42.1,-45.565,-83.818,1.362,100,70.756,-70.009,-174.469,10.828
0.1_0.5,0.1,0.5,20,9,True,1050,1282,0.819,67,145,0.462,5,82,0.061,0,0,0.0,0.1_0.5_20_9_True,10,7.926,-2.47,-13.724,0.0,50,43.44,-4.203,-93.54,0.0,100,67.118,-23.935,-155.126,0.0
0.1_0.5,0.1,0.5,20,9,False,7394,9055,0.817,56,929,0.06,43,544,0.079,112,210,0.533,0.1_0.5_20_9_False,10,7.29,-9.769,-16.189,3.716,50,36.706,-45.25,-49.5,21.639,100,82.776,-92.836,-115.885,10.739
0.1_0.5,0.1,0.5,20,10,True,2753,4750,0.58,222,574,0.387,27,262,0.103,0,0,0.0,0.1_0.5_20_10_True,10,5.15,1.695,-17.148,0.0,50,31.635,-20.502,-80.133,0.0,100,51.242,-13.536,-130.473,0.0
0.1_0.5,0.1,0.5,20,10,False,18958,31924,0.594,248,3365,0.074,157,2067,0.076,308,790,0.39,0.1_0.5_20_10_False,10,6.895,-7.699,-11.764,-2.256,50,27.317,-35.955,-89.841,-6.749,100,43.51,-63.326,-164.388,-21.662
0.1_0.5,0.1,0.5,21,1,True,386,434,0.889,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_1_True,10,10.658,0.0,0.0,0.0,50,81.902,0.0,0.0,0.0,100,122.372,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,1,False,2212,2386,0.927,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_1_False,10,8.106,0.0,0.0,0.0,50,48.208,0.0,0.0,0.0,100,94.713,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,2,True,494,550,0.898,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_2_True,10,5.591,0.0,0.0,0.0,50,46.367,0.0,0.0,0.0,100,90.398,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,2,False,1741,1944,0.896,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_2_False,10,9.059,0.0,0.0,0.0,50,49.281,0.0,0.0,0.0,100,87.585,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,3,True,408,469,0.87,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_3_True,10,12.314,0.0,0.0,0.0,50,50.45,0.0,0.0,0.0,100,101.086,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,3,False,1779,1997,0.891,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_3_False,10,9.722,0.0,0.0,0.0,50,38.687,0.0,0.0,0.0,100,74.467,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,4,True,503,570,0.882,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_4_True,10,9.359,0.0,0.0,0.0,50,42.471,0.0,0.0,0.0,100,86.47,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,4,False,1571,1777,0.884,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_4_False,10,7.223,0.0,0.0,0.0,50,44.565,0.0,0.0,0.0,100,93.298,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,5,True,427,485,0.88,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_5_True,10,7.894,0.0,0.0,0.0,50,46.594,0.0,0.0,0.0,100,121.222,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,5,False,1616,1788,0.904,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_5_False,10,7.909,0.0,0.0,0.0,50,34.858,0.0,0.0,0.0,100,94.45,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,6,True,461,508,0.907,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_6_True,10,12.155,0.0,0.0,0.0,50,33.421,0.0,0.0,0.0,100,87.849,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,6,False,1555,1735,0.896,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_6_False,10,8.052,0.0,0.0,0.0,50,47.045,0.0,0.0,0.0,100,77.186,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,7,True,520,550,0.945,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_7_True,10,8.853,0.0,0.0,0.0,50,31.642,0.0,0.0,0.0,100,80.167,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,7,False,2735,2958,0.925,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_7_False,10,9.792,0.0,0.0,0.0,50,44.121,0.0,0.0,0.0,100,99.382,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,8,True,562,607,0.926,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_8_True,10,9.249,0.0,0.0,0.0,50,38.033,0.0,0.0,0.0,100,95.574,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,8,False,2989,3233,0.925,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_8_False,10,8.567,0.0,0.0,0.0,50,47.835,0.0,0.0,0.0,100,96.575,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,9,True,557,591,0.942,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_9_True,10,8.519,0.0,0.0,0.0,50,41.716,0.0,0.0,0.0,100,66.932,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,9,False,3043,3243,0.938,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_9_False,10,9.197,0.0,0.0,0.0,50,40.59,0.0,0.0,0.0,100,87.523,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,10,True,2240,2321,0.965,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_10_True,10,8.15,0.0,0.0,0.0,50,44.554,0.0,0.0,0.0,100,95.724,0.0,0.0,0.0
0.1_0.5,0.1,0.5,21,10,False,10786,11222,0.961,0,0,0.0,0,0,0.0,0,0,0.0,0.1_0.5_21_10_False,10,9.812,0.0,0.0,0.0,50,41.679,0.0,0.0,0.0,100,97.93,0.0,0.0,0.0
0.1_1,0.1,1.0,2,1,True,0,0,0.0,0,0,0.0,0,0,0.0,231,612,0.377,0.1_1_2_1_True,10,-99999999.0,0.0,0.0,4044.33,50,-99999999.0,0.0,0.0,1737.475,100,-99999999.0,0.0,0.0,1356.865
0.1_1,0.1,1.0,2,1,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_2_1_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0
0.1_1,0.1,1.0,2,2,True,0,0,0.0,0,0,0.0,0,0,0.0,399,836,0.477,0.1_1_2_2_True,10,-99999999.0,0.0,0.0,69.872,50,-99999999.0,0.0,0.0,17.724,100,-99999999.0,0.0,0.0,15.009
0.1_1,0.1,1.0,2,2,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_2_2_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0
0.1_1,0.1,1.0,2,3,True,0,0,0.0,0,0,0.0,0,0,0.0,463,902,0.513,0.1_1_2_3_True,10,-99999999.0,0.0,0.0,19.925,50,-99999999.0,0.0,0.0,29.016,100,-99999999.0,0.0,0.0,55.311
0.1_1,0.1,1.0,2,3,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_2_3_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0
0.1_1,0.1,1.0,2,4,True,0,0,0.0,0,0,0.0,0,0,0.0,429,814,0.527,0.1_1_2_4_True,10,-99999999.0,0.0,0.0,264.339,50,-99999999.0,0.0,0.0,94.786,100,-99999999.0,0.0,0.0,131.418
0.1_1,0.1,1.0,2,4,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_2_4_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0
0.1_1,0.1,1.0,2,5,True,0,0,0.0,0,0,0.0,0,0,0.0,443,854,0.519,0.1_1_2_5_True,10,-99999999.0,0.0,0.0,45.481,50,-99999999.0,0.0,0.0,38.259,100,-99999999.0,0.0,0.0,65.388
0.1_1,0.1,1.0,2,5,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_2_5_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0
0.1_1,0.1,1.0,2,6,True,0,0,0.0,0,0,0.0,0,0,0.0,515,948,0.543,0.1_1_2_6_True,10,-99999999.0,0.0,0.0,8.412,50,-99999999.0,0.0,0.0,20.733,100,-99999999.0,0.0,0.0,45.403
0.1_1,0.1,1.0,2,6,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_2_6_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0
0.1_1,0.1,1.0,2,7,True,0,0,0.0,0,0,0.0,0,0,0.0,381,874,0.436,0.1_1_2_7_True,10,-99999999.0,0.0,0.0,18.153,50,-99999999.0,0.0,0.0,65.338,100,-99999999.0,0.0,0.0,-34.477
0.1_1,0.1,1.0,2,7,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_2_7_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0
0.1_1,0.1,1.0,2,8,True,0,0,0.0,0,0,0.0,0,0,0.0,395,908,0.435,0.1_1_2_8_True,10,-99999999.0,0.0,0.0,25.116,50,-99999999.0,0.0,0.0,10.045,100,-99999999.0,0.0,0.0,5.338
0.1_1,0.1,1.0,2,8,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_2_8_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0
0.1_1,0.1,1.0,2,9,True,0,0,0.0,0,0,0.0,0,0,0.0,346,908,0.381,0.1_1_2_9_True,10,-99999999.0,0.0,0.0,-1.527,50,-99999999.0,0.0,0.0,3.052,100,-99999999.0,0.0,0.0,-25.863
0.1_1,0.1,1.0,2,9,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_2_9_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0
0.1_1,0.1,1.0,2,10,True,0,0,0.0,0,0,0.0,0,0,0.0,1222,3248,0.376,0.1_1_2_10_True,10,-99999999.0,0.0,0.0,-0.299,50,-99999999.0,0.0,0.0,-6.597,100,-99999999.0,0.0,0.0,10.884
0.1_1,0.1,1.0,2,10,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_2_10_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0
0.1_1,0.1,1.0,3,1,True,0,0,0.0,10,51,0.196,0,0,0.0,0,0,0.0,0.1_1_3_1_True,10,-99999999.0,-5.317,0.0,0.0,50,-99999999.0,-23.183,0.0,0.0,100,-99999999.0,-43.219,0.0,0.0
0.1_1,0.1,1.0,3,1,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_3_1_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0
0.1_1,0.1,1.0,3,2,True,0,0,0.0,22,58,0.379,0,0,0.0,0,0,0.0,0.1_1_3_2_True,10,-99999999.0,-2.295,0.0,0.0,50,-99999999.0,-6.16,0.0,0.0,100,-99999999.0,-48.291,0.0,0.0
0.1_1,0.1,1.0,3,2,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_3_2_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0
0.1_1,0.1,1.0,3,3,True,0,0,0.0,33,74,0.446,0,0,0.0,0,0,0.0,0.1_1_3_3_True,10,-99999999.0,-3.598,0.0,0.0,50,-99999999.0,-6.08,0.0,0.0,100,-99999999.0,-37.032,0.0,0.0
0.1_1,0.1,1.0,3,3,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_3_3_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0
0.1_1,0.1,1.0,3,4,True,0,0,0.0,34,59,0.576,0,0,0.0,0,0,0.0,0.1_1_3_4_True,10,-99999999.0,3.353,0.0,0.0,50,-99999999.0,6.58,0.0,0.0,100,-99999999.0,-8.928,0.0,0.0
0.1_1,0.1,1.0,3,4,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_3_4_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0
0.1_1,0.1,1.0,3,5,True,0,0,0.0,28,64,0.438,0,0,0.0,0,0,0.0,0.1_1_3_5_True,10,-99999999.0,-3.676,0.0,0.0,50,-99999999.0,-21.816,0.0,0.0,100,-99999999.0,7.789,0.0,0.0
0.1_1,0.1,1.0,3,5,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_3_5_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0
0.1_1,0.1,1.0,3,6,True,0,0,0.0,33,66,0.5,0,0,0.0,0,0,0.0,0.1_1_3_6_True,10,-99999999.0,3.336,0.0,0.0,50,-99999999.0,-10.008,0.0,0.0,100,-99999999.0,-23.573,0.0,0.0
0.1_1,0.1,1.0,3,6,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_3_6_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0
0.1_1,0.1,1.0,3,7,True,0,0,0.0,23,66,0.348,0,0,0.0,0,0,0.0,0.1_1_3_7_True,10,-99999999.0,-3.289,0.0,0.0,50,-99999999.0,-17.565,0.0,0.0,100,-99999999.0,-39.879,0.0,0.0
0.1_1,0.1,1.0,3,7,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_3_7_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0
0.1_1,0.1,1.0,3,8,True,0,0,0.0,24,55,0.436,0,0,0.0,0,0,0.0,0.1_1_3_8_True,10,-99999999.0,-0.682,0.0,0.0,50,-99999999.0,-12.727,0.0,0.0,100,-99999999.0,-64.569,0.0,0.0
0.1_1,0.1,1.0,3,8,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_3_8_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0
0.1_1,0.1,1.0,3,9,True,0,0,0.0,24,81,0.296,0,0,0.0,0,0,0.0,0.1_1_3_9_True,10,-99999999.0,-4.717,0.0,0.0,50,-99999999.0,-34.768,0.0,0.0,100,-99999999.0,-52.449,0.0,0.0
0.1_1,0.1,1.0,3,9,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_3_9_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0
0.1_1,0.1,1.0,3,10,True,0,0,0.0,74,263,0.281,0,0,0.0,0,0,0.0,0.1_1_3_10_True,10,-99999999.0,-7.104,0.0,0.0,50,-99999999.0,-24.093,0.0,0.0,100,-99999999.0,-46.367,0.0,0.0
0.1_1,0.1,1.0,3,10,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.1_1_3_10_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0
0.1_1,0.1,1.0,4,1,True,0,0,0.0,12,34,0.353,0,0,0.0,0,0,0.0,0.1_1_4_1_True,10,-99999999.0,-6.478,0.0,0.0,50,-99999999.0,-14.161,0.0,0.0,100,-99999999.0,-34.503,0.0,0.0
0.1_1,0.1,1.0,4,1,False,0,0,0.0,64,220,0.291,8,54,0.148,37,132,0.28,0.1_1_4_1_False,10,-99999999.0,-4.144,-13.909,-5.342,50,-99999999.0,-2.312,-31.919,-36.355,100,-99999999.0,-39.846,-149.897,-83.022
0.1_1,0.1,1.0,4,2,True,0,0,0.0,33,63,0.524,0,0,0.0,0,0,0.0,0.1_1_4_2_True,10,-99999999.0,2.893,0.0,0.0,50,-99999999.0,-7.181,0.0,0.0,100,-99999999.0,-25.683,0.0,0.0
0.1_1,0.1,1.0,4,2,False,0,0,0.0,84,217,0.387,26,77,0.338,83,218,0.381,0.1_1_4_2_False,10,-99999999.0,-4.811,-10.284,-7.021,50,-99999999.0,-1.23,-13.947,-15.634,100,-99999999.0,-23.284,-60.379,-51.179
0.1_1,0.1,1.0,4,3,True,0,0,0.0,30,68,0.441,0,0,0.0,0,0,0.0,0.1_1_4_3_True,10,-99999999.0,-4.408,0.0,0.0,50,-99999999.0,-8.047,0.0,0.0,100,-99999999.0,8.52,0.0,0.0
0.1_1,0.1,1.0,4,3,False,0,0,0.0,86,218,0.394,51,117,0.436,69,192,0.359,0.1_1_4_3_False,10,-99999999.0,-3.486,1.276,-4.066,50,-99999999.0,-7.638,-58.982,-31.428,100,-99999999.0,-21.371,-70.028,-59.771
0.1_1,0.1,1.0,4,4,True,0,0,0.0,34,65,0.523,0,0,0.0,0,0,0.0,0.1_1_4_4_True,10,-99999999.0,0.33,0.0,0.0,50,-99999999.0,-12.193,0.0,0.0,100,-99999999.0,-5.923,0.0,0.0
0.1_1,0.1,1.0,4,4,False,0,0,0.0,95,257,0.37,45,114,0.395,98,262,0.374,0.1_1_4_4_False,10,-99999999.0,0.048,-7.414,-4.85,50,-99999999.0,-23.633,-8.668,-26.018,100,-99999999.0,-42.091,-95.154,-58.448
0.1_1,0.1,1.0,4,5,True,0,0,0.0,34,64,0.531,0,0,0.0,0,0,0.0,0.1_1_4_5_True,10,-99999999.0,-3.035,0.0,0.0,50,-99999999.0,22.83,0.0,0.0,100,-99999999.0,0.326,0.0,0.0
0.1_1,0.1,1.0,4,5,False,0,0,0.0,85,197,0.431,34,83,0.41,144,310,0.465,0.1_1_4_5_False,10,-99999999.0,-2.399,-3.173,4.658,50,-99999999.0,-0.983,-38.045,-26.357,100,-99999999.0,-6.23,-45.39,-28.333
0.1_1,0.1,1.0,4,6,True,0,0,0.0,38,73,0.521,0,0,0.0,0,0,0.0,0.1_1_4_6_True,10,-99999999.0,-1.18,0.0,0.0,50,-99999999.0,-12.436,0.0,0.0,100,-99999999.0,-11.945,0.0,0.0
0.1_1,0.1,1.0,4,6,False,0,0,0.0,88,193,0.456,42,102,0.412,180,378,0.476,0.1_1_4_6_False,10,-99999999.0,-0.606,-5.126,-5.303,50,-99999999.0,-13.531,-5.037,-16.155,100,-99999999.0,28.39,-66.454,-19.802
0.1_1,0.1,1.0,4,7,True,0,0,0.0,23,74,0.311,0,0,0.0,0,0,0.0,0.1_1_4_7_True,10,-99999999.0,-7.116,0.0,0.0,50,-99999999.0,-15.468,0.0,0.0,100,-99999999.0,-56.44,0.0,0.0
0.1_1,0.1,1.0,4,7,False,0,0,0.0,85,241,0.353,25,85,0.294,111,288,0.385,0.1_1_4_7_False,10,-99999999.0,-0.623,-8.215,-5.506,50,-99999999.0,-20.78,-31.959,-32.271,100,-99999999.0,-55.244,-101.055,-1.048
0.1_1,0.1,1.0,4,8,True,0,0,0.0,23,77,0.299,0,0,0.0,0,0,0.0,0.1_1_4_8_True,10,-99999999.0,-5.161,0.0,0.0,50,-99999999.0,-25.465,0.0,0.0,100,-99999999.0,-45.157,0.0,0.0
0.1_1,0.1,1.0,4,8,False,0,0,0.0,77,240,0.321,23,92,0.25,81,230,0.352,0.1_1_4_8_False,10,-99999999.0,-4.528,-9.979,-6.645,50,-99999999.0,1.199,-36.095,-36.62,100,-99999999.0,-43.132,-138.694,-67.6
