lr_er_combo,learningRate,explorationRate,playerHandValue,dealerUpCardValue,usableAce,standGamesWon,standTotalGames,standAvgWinRate,hitGamesWon,hitTotalGames,hitAvgWinRate,doubleDownGamesWon,doubleDownTotalGames,doubleDownAvgWinRate,splitGamesWon,splitTotalGames,splitAvgWinRate,joinKey,minBet_bet,minBet_standQvalue,minBet_hitQvalue,minBet_doubleDownQvalue,minBet_splitQvalue,midBet_bet,midBet_standQvalue,midBet_hitQvalue,midBet_doubleDownQvalue,midBet_splitQvalue,maxBet_bet,maxBet_standQvalue,maxBet_hitQvalue,maxBet_doubleDownQvalue,maxBet_splitQvalue
0.5_0.05,0.5,0.05,13,4,TRUE,56,126,0.444,384,832,0.462,8,24,0.333,0,0,0,0.5_0.05_13_4_True,10,-9.845,1.788,-18.75,0,50,-49.425,-7.91,-75,0,100,-99.395,80.026,-107.406,0
0.5_0.05,0.5,0.05,13,4,FALSE,1873,4659,0.402,1330,3902,0.341,68,163,0.417,0,0,0,0.5_0.05_13_4_False,10,8.692,-9.967,-15.243,0,50,-49.978,-28.612,-99.225,0,100,-99.911,44.155,-176.209,0
0.5_0.05,0.5,0.05,13,5,TRUE,90,200,0.45,376,720,0.522,7,19,0.368,0,0,0,0.5_0.05_13_5_True,10,3.892,-9.827,-15,0,50,-48.9,-46.448,-66.243,0,100,-98.919,-1.923,-100,0
0.5_0.05,0.5,0.05,13,5,FALSE,1932,4578,0.422,1285,3850,0.334,78,199,0.392,0,0,0,0.5_0.05_13_5_False,10,-9.988,-3.062,-12.9,0,50,-49.971,-41.612,-67.373,0,100,93.828,-99.966,-146.812,0
0.5_0.05,0.5,0.05,13,6,TRUE,47,110,0.427,441,818,0.539,5,18,0.278,0,0,0,0.5_0.05_13_6_True,10,-8.735,-4.07,-14.258,0,50,-49.439,41.337,-85.156,0,100,-93.237,63.36,-150,0
0.5_0.05,0.5,0.05,13,6,FALSE,2150,5075,0.424,1205,3473,0.347,82,192,0.427,0,0,0,0.5_0.05_13_6_False,10,-9.998,7.244,-13.389,0,50,32.295,-49.87,-84.483,0,100,27.015,-99.876,-198.325,0
0.5_0.05,0.5,0.05,13,7,TRUE,39,121,0.322,419,860,0.487,4,18,0.222,0,0,0,0.5_0.05_13_7_True,10,-9.873,-3.449,-14.688,0,50,-47.943,-15.541,-65.478,0,100,-99.566,7.848,-100,0
0.5_0.05,0.5,0.05,13,7,FALSE,662,2599,0.255,1942,6014,0.323,42,140,0.3,0,0,0,0.5_0.05_13_7_False,10,0.626,-10,-15.034,0,50,-49.998,-32.267,-95.111,0,100,-92.773,-99.993,-199.702,0
0.5_0.05,0.5,0.05,13,8,TRUE,8,46,0.174,414,896,0.462,14,38,0.368,0,0,0,0.5_0.05_13_8_True,10,-9.987,5.223,-16.25,0,50,-49.755,-29.569,-68.195,0,100,-99.876,-47.963,-135.323,0
0.5_0.05,0.5,0.05,13,8,FALSE,567,2493,0.227,1895,6313,0.3,39,131,0.298,0,0,0,0.5_0.05_13_8_False,10,-9.998,-10,-19.898,0,50,-49.975,-44.478,-83.415,0,100,-99.948,1.231,-190.231,0
0.5_0.05,0.5,0.05,13,9,TRUE,29,110,0.264,341,838,0.407,8,22,0.364,0,0,0,0.5_0.05_13_9_True,10,-9.988,-4.712,-12.043,0,50,-48.552,-32.565,-75,0,100,-98.975,8.303,-150,0
0.5_0.05,0.5,0.05,13,9,FALSE,651,2817,0.231,1634,6110,0.267,31,108,0.287,0,0,0,0.5_0.05_13_9_False,10,-4.97,-10,-12.791,0,50,-49.984,-23.796,-55.857,0,100,-99.951,-96.626,-143.262,0
0.5_0.05,0.5,0.05,13,10,TRUE,54,276,0.196,1274,3323,0.383,16,57,0.281,0,0,0,0.5_0.05_13_10_True,10,-9.998,-8.239,-17.436,0,50,-49.986,25.054,-99.208,0,100,-99.951,-71.023,-139.035,0
0.5_0.05,0.5,0.05,13,10,FALSE,3237,13886,0.233,4601,18369,0.25,126,427,0.295,0,0,0,0.5_0.05_13_10_False,10,5.001,-10,-14.215,0,50,-24.999,-49.999,-96.733,0,100,-99.999,-49.951,-145.611,0
0.5_0.05,0.5,0.05,14,1,TRUE,21,116,0.181,182,534,0.341,0,5,0,0,0,0,0.5_0.05_14_1_True,10,-9.997,0.207,-10,0,50,-49.727,39.459,-75,0,100,-99.971,-87.325,-150,0
0.5_0.05,0.5,0.05,14,1,FALSE,206,1264,0.163,1182,4762,0.248,19,71,0.268,2,16,0.125,0.5_0.05_14_1_False,10,-9.998,-8.735,-19.249,-10,50,-49.996,-42.511,-96.264,-50,100,-99.993,-99.999,-189.056,-156.25
0.5_0.05,0.5,0.05,14,2,TRUE,63,164,0.384,378,826,0.458,10,30,0.333,0,0,0,0.5_0.05_14_2_True,10,-9.985,0.229,-14.297,0,50,-47.623,30.387,-58.642,0,100,-92.166,-8.303,-130.371,0
0.5_0.05,0.5,0.05,14,2,FALSE,1172,3443,0.34,1448,5096,0.284,44,132,0.333,10,34,0.294,0.5_0.05_14_2_False,10,-9.993,-5.974,-17.072,-10,50,-34.122,-49.852,-67.907,-59.051,100,-99.978,-99.673,-199.998,-125
0.5_0.05,0.5,0.05,14,3,TRUE,89,260,0.342,326,736,0.443,17,39,0.436,0,0,0,0.5_0.05_14_3_True,10,-9.989,-5.213,-15.786,0,50,-49.945,14.549,-60.156,0,100,-96.465,-99.341,-121.52,0
0.5_0.05,0.5,0.05,14,3,FALSE,1552,4272,0.363,1323,4468,0.296,27,94,0.287,12,30,0.4,0.5_0.05_14_3_False,10,-9.329,-10,-17.962,-10,50,-49.999,1.955,-96.475,-75,100,-99.999,-62.495,-170.823,-115.821
0.5_0.05,0.5,0.05,14,4,TRUE,68,177,0.384,365,772,0.473,10,26,0.385,0,0,0,0.5_0.05_14_4_True,10,-9.653,-1.673,-13.02,0,50,-49.773,-28.852,-80.981,0,100,-98.752,73.733,-100,0
0.5_0.05,0.5,0.05,14,4,FALSE,1894,4766,0.397,1032,3476,0.297,48,118,0.407,24,56,0.429,0.5_0.05_14_4_False,10,-10,0.586,-12.469,-11.826,50,-49.901,6.288,-92.455,-71.103,100,89.553,-99.633,-160.389,-125
0.5_0.05,0.5,0.05,14,5,TRUE,113,271,0.417,372,756,0.492,15,38,0.395,0,0,0,0.5_0.05_14_5_True,10,-9.721,-5.899,-17.63,0,50,-48.373,17.944,-98.682,0,100,-97.346,56.347,-130.493,0
0.5_0.05,0.5,0.05,14,5,FALSE,2700,6352,0.425,605,1988,0.304,36,114,0.316,11,30,0.367,0.5_0.05_14_5_False,10,-5.038,-9.892,-11.835,-12.5,50,25.908,-49.899,-84.167,-67.969,100,0.794,-99.999,-187.118,-100
0.5_0.05,0.5,0.05,14,6,TRUE,63,149,0.423,469,820,0.572,12,33,0.364,0,0,0,0.5_0.05_14_6_True,10,-9.445,-2.712,-17.939,0,50,-49.927,-13.434,-96.094,0,100,-97.611,58.91,-157.08,0
0.5_0.05,0.5,0.05,14,6,FALSE,3056,7137,0.428,432,1340,0.322,29,100,0.29,22,52,0.423,0.5_0.05_14_6_False,10,5.881,-10,-17.343,-15,50,28.72,-49.995,-96.767,-67.578,100,-59.283,-99.992,-146.762,-114.554
0.5_0.05,0.5,0.05,14,7,TRUE,16,95,0.168,414,891,0.465,12,37,0.324,0,0,0,0.5_0.05_14_7_True,10,-9.971,-9.983,-14.37,0,50,-49.603,-31.494,-79.688,0,100,-99.791,-99.784,-145.453,0
0.5_0.05,0.5,0.05,14,7,FALSE,460,1740,0.264,2076,7064,0.294,13,78,0.167,12,40,0.3,0.5_0.05_14_7_False,10,-7.495,-9.998,-13.486,-10,50,0.026,-49.962,-74.804,-64.551,100,-99.968,-71.385,-146.483,-142.578
0.5_0.05,0.5,0.05,14,8,TRUE,9,57,0.158,423,981,0.431,3,14,0.214,0,0,0,0.5_0.05_14_8_True,10,-9.978,-5.872,-8.75,0,50,-49.219,-39.8,-76.562,0,100,-98.387,-0.264,-187.5,0
0.5_0.05,0.5,0.05,14,8,FALSE,624,2622,0.238,1726,6155,0.28,34,116,0.293,4,18,0.222,0.5_0.05_14_8_False,10,-9.995,-8.867,-19.986,-10,50,28.223,-49.999,-55.827,-78.125,100,-93.684,-99.993,-161.621,-125
0.5_0.05,0.5,0.05,14,9,TRUE,23,118,0.195,356,938,0.38,4,18,0.222,0,0,0,0.5_0.05_14_9_True,10,-9.838,0.109,-14.375,0,50,-49.951,21.413,-69.922,0,100,-99.862,-84.372,-187.5,0
0.5_0.05,0.5,0.05,14,9,FALSE,410,1973,0.208,1795,6913,0.26,36,113,0.319,3,18,0.167,0.5_0.05_14_9_False,10,-10,1.386,-12.421,-10,50,-49.995,-36.392,-73.215,-75,100,-99.999,-99.999,-182.629,-125
0.5_0.05,0.5,0.05,14,10,TRUE,65,270,0.241,1234,3441,0.359,13,56,0.232,0,0,0,0.5_0.05_14_10_True,10,-9.985,-3.41,-11.238,0,50,-49.877,-48.763,-98.29,0,100,-99.999,-73.099,-198.364,0
0.5_0.05,0.5,0.05,14,10,FALSE,3847,16832,0.229,3595,15536,0.231,97,379,0.256,6,36,0.167,0.5_0.05_14_10_False,10,-8.633,-10,-18.646,-14.062,50,-49.023,-49.999,-96.774,-84.375,100,0.201,-99.999,-199.796,-178.125
0.5_0.05,0.5,0.05,15,1,TRUE,8,50,0.16,243,695,0.35,1,9,0.111,0,0,0,0.5_0.05_15_1_True,10,-9.605,-6.115,-17.5,0,50,-49.609,-21.419,-71.875,0,100,-99.949,-99.935,-100,0
0.5_0.05,0.5,0.05,15,1,FALSE,560,3299,0.17,627,3003,0.209,14,57,0.246,0,0,0,0.5_0.05_15_1_False,10,-9.998,-8.276,-19.97,0,50,-49.981,-49.999,-99.4,0,100,76.757,-99.999,-180.459,0
0.5_0.05,0.5,0.05,15,2,TRUE,95,281,0.338,361,828,0.436,3,14,0.214,0,0,0,0.5_0.05_15_2_True,10,-9.643,-0.316,-17.5,0,50,-49.584,-22.034,-68.75,0,100,-99.02,-45.299,-182.812,0
0.5_0.05,0.5,0.05,15,2,FALSE,2070,5799,0.357,627,2534,0.247,27,98,0.276,0,0,0,0.5_0.05_15_2_False,10,6.29,-9.997,-14.648,0,50,0.416,-49.987,-71.81,0,100,-74.892,-99.993,-131.185,0
0.5_0.05,0.5,0.05,15,3,TRUE,52,156,0.333,400,925,0.432,2,12,0.167,0,0,0,0.5_0.05_15_3_True,10,-9.95,-0.928,-11.875,0,50,-49.574,12.166,-62.5,0,100,-94.882,-55.502,-187.5,0
0.5_0.05,0.5,0.05,15,3,FALSE,2236,5931,0.377,688,2618,0.263,23,95,0.242,0,0,0,0.5_0.05_15_3_False,10,-9.991,-7.304,-19.839,0,50,-17.191,-49.847,-87.486,0,100,-35.837,-99.999,-177.262,0
0.5_0.05,0.5,0.05,15,4,TRUE,117,304,0.385,353,741,0.476,1,11,0.091,0,0,0,0.5_0.05_15_4_True,10,-9.864,-9.845,-17.5,0,50,-48.34,-7.84,-93.75,0,100,-69.997,-98.696,-137.5,0
0.5_0.05,0.5,0.05,15,4,FALSE,2407,5960,0.404,609,2292,0.266,20,92,0.217,0,0,0,0.5_0.05_15_4_False,10,-7.926,-9.96,-18.553,0,50,-16.1,-49.981,-85.4,0,100,15.653,-99.969,-143.53,0
0.5_0.05,0.5,0.05,15,5,TRUE,64,143,0.448,510,995,0.513,2,13,0.154,0,0,0,0.5_0.05_15_5_True,10,-9.879,7.392,-19.57,0,50,-47.874,-49.715,-75,0,100,-98.767,-7.206,-150,0
0.5_0.05,0.5,0.05,15,5,FALSE,2407,5706,0.422,661,2469,0.268,27,98,0.276,0,0,0,0.5_0.05_15_5_False,10,8.303,-9.999,-16.2,0,50,-23.242,-49.993,-98.011,0,100,49.47,-99.938,-135.921,0
0.5_0.05,0.5,0.05,15,6,TRUE,165,375,0.44,368,743,0.495,2,12,0.167,0,0,0,0.5_0.05_15_6_True,10,-4.359,-9.736,-13.75,0,50,-48.386,40.123,-75,0,100,-98.654,8.369,-90.625,0
0.5_0.05,0.5,0.05,15,6,FALSE,2464,5865,0.42,612,2215,0.276,31,110,0.282,0,0,0,0.5_0.05_15_6_False,10,-9.998,0.186,-18.786,0,50,-7.45,-49.963,-99.999,0,100,-86.981,-99.983,-139.579,0
0.5_0.05,0.5,0.05,15,7,TRUE,105,342,0.307,300,712,0.421,7,19,0.368,0,0,0,0.5_0.05_15_7_True,10,-9.84,0.417,-15,0,50,16.113,-49.995,-63.599,0,100,-99.35,26.231,-181.25,0
0.5_0.05,0.5,0.05,15,7,FALSE,578,2214,0.261,1869,6648,0.281,37,115,0.322,0,0,0,0.5_0.05_15_7_False,10,-9.988,0.01,-18.173,0,50,-49.936,-9.177,-72.844,0,100,-99.998,-97.844,-192.087,0
0.5_0.05,0.5,0.05,15,8,TRUE,19,88,0.216,422,1032,0.409,1,11,0.091,0,0,0,0.5_0.05_15_8_True,10,-9.989,1.185,-18.75,0,50,-49.17,7.928,-90.625,0,100,-99.606,-49.369,-150,0
0.5_0.05,0.5,0.05,15,8,FALSE,511,2140,0.239,1790,6798,0.263,23,95,0.242,0,0,0,0.5_0.05_15_8_False,10,-9.527,-10,-14.272,0,50,-49.999,-37.496,-83.959,0,100,-99.986,13.624,-163.945,0
0.5_0.05,0.5,0.05,15,9,TRUE,26,125,0.208,394,1039,0.379,3,23,0.13,0,0,0,0.5_0.05_15_9_True,10,-9.976,3.775,-14.61,0,50,-49.898,-10.019,-96.484,0,100,-99.899,52,-190.625,0
0.5_0.05,0.5,0.05,15,9,FALSE,1100,4674,0.235,1043,4438,0.235,22,90,0.244,0,0,0,0.5_0.05_15_9_False,10,-10,-10,-12.201,0,50,-49.998,-46.826,-99.786,0,100,-99.987,-83.199,-195.298,0
0.5_0.05,0.5,0.05,15,10,TRUE,59,265,0.223,1381,3911,0.353,7,48,0.146,0,0,0,0.5_0.05_15_10_True,10,-9.986,-4.624,-18.728,0,50,-49.992,-23.181,-98.772,0,100,-99.969,71.115,-197.558,0
0.5_0.05,0.5,0.05,15,10,FALSE,3614,15699,0.23,3379,16124,0.21,70,288,0.243,0,0,0,0.5_0.05_15_10_False,10,-9.814,-10,-14.922,0,50,2.347,-49.999,-68.633,0,100,39.115,-99.999,-174.731,0
0.5_0.05,0.5,0.05,16,1,TRUE,10,68,0.147,246,706,0.348,1,9,0.111,0,0,0,0.5_0.05_16_1_True,10,-9.997,6.996,-15,0,50,-49.901,33.986,-75,0,100,-99.926,-36.48,-156.25,0
0.5_0.05,0.5,0.05,16,1,FALSE,588,3647,0.161,498,2405,0.207,18,73,0.247,0,8,0,0.5_0.05_16_1_False,10,-8.433,-10,-15.585,-10,50,-37.487,-49.999,-72.725,-75,100,-99.998,-93.209,-196.582,-100
0.5_0.05,0.5,0.05,16,2,TRUE,144,409,0.352,356,779,0.457,4,21,0.19,0,0,0,0.5_0.05_16_2_True,10,-9.791,-6.696,-15,0,50,-21.846,-49.954,-96.094,0,100,-99.775,-89.054,-165.381,0
0.5_0.05,0.5,0.05,16,2,FALSE,2029,5659,0.359,622,2605,0.239,18,82,0.22,11,38,0.289,0.5_0.05_16_2_False,10,-1.871,-10,-19.918,-10.625,50,-37.454,-49.975,-98.373,-68.75,100,63.364,-99.972,-162.395,-136.133
0.5_0.05,0.5,0.05,16,3,TRUE,163,427,0.382,340,760,0.447,2,15,0.133,0,0,0,0.5_0.05_16_3_True,10,-9.901,-9.878,-17.031,0,50,-49.889,14.426,-84.375,0,100,-98.629,60.427,-175,0
0.5_0.05,0.5,0.05,16,3,FALSE,2508,6854,0.366,326,1428,0.228,27,100,0.27,24,48,0.5,0.5_0.05_16_3_False,10,9.649,-10,-18.319,-11.332,50,-24.112,-49.999,-89.763,-70.312,100,43.079,-99.755,-146.817,-150
0.5_0.05,0.5,0.05,16,4,TRUE,63,167,0.377,473,1021,0.463,9,30,0.3,0,0,0,0.5_0.05_16_4_True,10,-9.919,8.58,-13.75,0,50,-49.777,-35.371,-70.105,0,100,-99.13,-38.908,-158.838,0
0.5_0.05,0.5,0.05,16,4,FALSE,2739,6864,0.399,273,1248,0.219,13,54,0.241,23,52,0.442,0.5_0.05_16_4_False,10,2.429,-9.999,-14.654,-13.145,50,-49.492,-49.975,-83.575,-64.257,100,-99.707,-99.975,-187.459,-128.125
0.5_0.05,0.5,0.05,16,5,TRUE,238,592,0.402,293,606,0.483,8,24,0.333,0,0,0,0.5_0.05_16_5_True,10,-4.907,-9.883,-6.817,0,50,-49.639,32.944,-61.817,0,100,-99.004,95.129,-137.5,0
0.5_0.05,0.5,0.05,16,5,FALSE,2509,5969,0.42,397,1610,0.247,16,82,0.195,15,40,0.375,0.5_0.05_16_5_False,10,-7.764,-9.96,-13.574,-18.175,50,-49.956,-14.412,-93.347,-62.5,100,-94.707,-99.926,-199.303,-100
0.5_0.05,0.5,0.05,16,6,TRUE,77,199,0.387,484,956,0.506,7,22,0.318,0,0,0,0.5_0.05_16_6_True,10,-9.896,-2.163,-16.055,0,50,-42.927,-44.93,-60.938,0,100,-98.817,87.127,-110.938,0
0.5_0.05,0.5,0.05,16,6,FALSE,2498,5788,0.432,492,1881,0.262,42,126,0.333,38,72,0.528,0.5_0.05_16_6_False,10,-8.452,-10,-14.669,-15,50,-29.508,-49.788,-84.043,-59.486,100,-42.698,-99.584,-196.075,-100
0.5_0.05,0.5,0.05,16,7,TRUE,67,222,0.302,402,932,0.431,9,27,0.333,0,0,0,0.5_0.05_16_7_True,10,0.115,-9.919,-15.8,0,50,-49.951,-47.885,-65.32,0,100,11.563,-99.975,-187.5,0
0.5_0.05,0.5,0.05,16,7,FALSE,966,3692,0.262,1323,5100,0.259,15,65,0.231,24,56,0.429,0.5_0.05_16_7_False,10,-9.98,-8.739,-11.83,-14.062,50,15.655,-49.998,-89.947,-50,100,-99.992,-49.203,-193.621,-137.407
0.5_0.05,0.5,0.05,16,8,TRUE,30,138,0.217,489,1145,0.427,4,18,0.222,0,0,0,0.5_0.05_16_8_True,10,-9.987,-4.197,-13.423,0,50,-49.804,-49.106,-75,0,100,-93.347,-95.123,-175,0
0.5_0.05,0.5,0.05,16,8,FALSE,1054,4254,0.248,1069,4492,0.238,19,74,0.257,2,20,0.1,0.5_0.05_16_8_False,10,-10,-7.481,-19.995,-15,50,-49.992,-45.892,-82.576,-50,100,-74.963,-99.971,-171.032,-115.625
0.5_0.05,0.5,0.05,16,9,TRUE,22,105,0.21,406,1093,0.371,4,14,0.286,0,0,0,0.5_0.05_16_9_True,10,-9.997,-7.303,-13.945,0,50,-49.169,42.801,-75,0,100,-99.975,-35.972,-175,0
0.5_0.05,0.5,0.05,16,9,FALSE,1116,4811,0.232,877,4011,0.219,21,85,0.247,2,20,0.1,0.5_0.05_16_9_False,10,-5,-10,-15.78,-17.188,50,-24.755,-49.999,-74.193,-87.5,100,-55.246,-99.999,-199.216,-100
0.5_0.05,0.5,0.05,16,10,TRUE,61,306,0.199,1532,4364,0.351,12,55,0.218,0,0,0,0.5_0.05_16_10_True,10,-9.979,-8.725,-13.116,0,50,-49.901,32.24,-83.883,0,100,-99.996,-66.665,-185.716,0
0.5_0.05,0.5,0.05,16,10,FALSE,4041,18205,0.222,2746,13400,0.205,61,260,0.235,24,82,0.293,0.5_0.05_16_10_False,10,-8.574,-10,-11.516,-16.081,50,-49.974,-49.999,-99.797,-55.298,100,-71.874,-99.999,-192.135,-135.388
0.5_0.05,0.5,0.05,17,1,TRUE,90,500,0.18,139,370,0.376,3,11,0.273,0,0,0,0.5_0.05_17_1_True,10,-3.982,-9.945,-15,0,50,-12.092,-49.995,-50,0,100,-99.963,95.399,-157.812,0
0.5_0.05,0.5,0.05,17,1,FALSE,770,4652,0.166,240,1255,0.191,6,37,0.162,0,0,0,0.5_0.05_17_1_False,10,-9.998,-4.492,-17.422,0,50,-49.743,-49.998,-96.652,0,100,-99.899,-49.468,-188.635,0
0.5_0.05,0.5,0.05,17,2,TRUE,199,580,0.343,301,710,0.424,0,10,0,0,0,0,0.5_0.05_17_2_True,10,1.469,-9.97,-17.5,0,50,-49.691,-42.519,-93.75,0,100,-86.544,-97.999,-175,0
0.5_0.05,0.5,0.05,17,2,FALSE,2460,7174,0.343,165,802,0.206,16,64,0.25,0,0,0,0.5_0.05_17_2_False,10,-9.471,-9.993,-14.684,0,50,-15.304,-49.903,-99.885,0,100,1.138,-99.745,-199.689,0
0.5_0.05,0.5,0.05,17,3,TRUE,327,857,0.382,181,391,0.463,4,18,0.222,0,0,0,0.5_0.05_17_3_True,10,-9.95,-1.93,-14.219,0,50,18.098,-49.904,-50,0,100,-51.033,-87.38,-167.578,0
0.5_0.05,0.5,0.05,17,3,FALSE,2750,7332,0.375,81,446,0.182,6,48,0.125,0,0,0,0.5_0.05_17_3_False,10,-1.756,-9.995,-17.49,0,50,-9.14,-49.999,-93.699,0,100,-57.733,-99.999,-146.827,0
0.5_0.05,0.5,0.05,17,4,TRUE,180,450,0.4,406,861,0.472,6,21,0.286,0,0,0,0.5_0.05_17_4_True,10,-9.722,7.098,-17.344,0,50,-49.433,17.055,-66.26,0,100,-98.315,-69.343,-175,0
0.5_0.05,0.5,0.05,17,4,FALSE,2793,7034,0.397,113,557,0.203,21,80,0.262,0,0,0,0.5_0.05_17_4_False,10,-4.804,-9.844,-14.893,0,50,19.248,-49.218,-99.761,0,100,-78.684,-99.945,-187.296,0
0.5_0.05,0.5,0.05,17,5,TRUE,153,407,0.376,422,888,0.475,9,30,0.3,0,0,0,0.5_0.05_17_5_True,10,-8.961,1.651,-17.005,0,50,-48.718,-28.691,-71.875,0,100,-98.41,70.642,-146.875,0
0.5_0.05,0.5,0.05,17,5,FALSE,2840,6978,0.407,154,627,0.246,10,57,0.175,0,0,0,0.5_0.05_17_5_False,10,-8.592,-9.921,-9.998,0,50,-3.273,-47.826,-96.857,0,100,28.751,-99.583,-99.781,0
0.5_0.05,0.5,0.05,17,6,TRUE,91,246,0.37,499,1020,0.489,5,19,0.263,0,0,0,0.5_0.05_17_6_True,10,-9.568,2.088,-19.504,0,50,-46.453,22.988,-50,0,100,-93.646,43.875,-143.75,0
0.5_0.05,0.5,0.05,17,6,FALSE,3009,7160,0.42,78,362,0.215,16,54,0.296,0,0,0,0.5_0.05_17_6_False,10,4.761,-9.97,-9.965,0,50,30.259,-49.992,-98.327,0,100,-53.679,-99.008,-165.978,0
0.5_0.05,0.5,0.05,17,7,TRUE,260,1058,0.246,116,263,0.441,6,21,0.286,0,0,0,0.5_0.05_17_7_True,10,-2.728,-9.752,-18.36,0,50,-34.688,-49.865,-60.938,0,100,94.805,-97.965,-182.812,0
0.5_0.05,0.5,0.05,17,7,FALSE,2054,7852,0.262,175,673,0.26,12,62,0.194,0,0,0,0.5_0.05_17_7_False,10,0.681,-9.989,-18.709,0,50,-8.727,-49.7,-93.332,0,100,14.332,-98.816,-180.847,0
0.5_0.05,0.5,0.05,17,8,TRUE,185,609,0.304,310,741,0.418,7,24,0.292,0,0,0,0.5_0.05_17_8_True,10,-9.95,4.174,-13.413,0,50,-49.201,-41.618,-76.856,0,100,-99.448,19.161,-150,0
0.5_0.05,0.5,0.05,17,8,FALSE,1654,6883,0.24,431,1959,0.22,15,60,0.25,0,0,0,0.5_0.05_17_8_False,10,-9.788,-10,-13.046,0,50,-49.217,-49.984,-92.576,0,100,-99.974,-87.489,-195.626,0
0.5_0.05,0.5,0.05,17,9,TRUE,118,492,0.24,314,802,0.392,4,18,0.222,0,0,0,0.5_0.05_17_9_True,10,-9.989,-9.075,-13.389,0,50,-49.177,31.657,-75,0,100,-74.545,-99.557,-193.75,0
0.5_0.05,0.5,0.05,17,9,FALSE,1620,7165,0.226,311,1511,0.206,15,73,0.205,0,0,0,0.5_0.05_17_9_False,10,-6.226,-9.997,-19.839,0,50,29.7,-49.999,-93.734,0,100,-43.716,-99.998,-139.636,0
0.5_0.05,0.5,0.05,17,10,TRUE,256,1155,0.222,1291,3872,0.333,9,46,0.196,0,0,0,0.5_0.05_17_10_True,10,-7.5,-10,-19.359,0,50,-49.969,37.91,-91.785,0,100,-99.992,25.009,-185.888,0
0.5_0.05,0.5,0.05,17,10,FALSE,5782,25088,0.23,997,5333,0.187,37,252,0.147,0,0,0,0.5_0.05_17_10_False,10,5.01,-10,-14.795,0,50,-36.62,-49.998,-62.476,0,100,-99.995,-98.437,-180.469,0
0.5_0.05,0.5,0.05,18,1,TRUE,210,534,0.393,149,423,0.352,0,12,0,0,0,0,0.5_0.05_18_1_True,10,-9.894,-3.214,-17.5,0,50,-15.765,-49.298,-93.75,0,100,-39.115,-96.639,-193.75,0
0.5_0.05,0.5,0.05,18,1,FALSE,1941,5327,0.364,68,310,0.219,3,30,0.1,14,32,0.438,0.5_0.05_18_1_False,10,-8.095,-9.184,-19.292,-12.358,50,-0.271,-49.596,-99.414,-50,100,-46.773,-99.972,-187.109,-100
0.5_0.05,0.5,0.05,18,2,TRUE,263,536,0.491,401,850,0.472,3,18,0.167,0,0,0,0.5_0.05_18_2_True,10,-9.909,1.945,-14.258,0,50,-49.279,-35.184,-73.438,0,100,-3.194,-88.35,-175,0
0.5_0.05,0.5,0.05,18,2,FALSE,3565,7203,0.495,23,173,0.133,10,53,0.189,5,16,0.312,0.5_0.05_18_2_False,10,0.128,-9.989,-19.974,-10.625,50,22.877,-49.951,-83.923,-50,100,58.587,-98.429,-171.483,-100
0.5_0.05,0.5,0.05,18,3,TRUE,239,484,0.494,435,858,0.507,1,11,0.091,0,0,0,0.5_0.05_18_3_True,10,8.409,-9.721,-15,0,50,-34.626,-18.759,-46.875,0,100,-86.062,-57.827,-187.5,0
0.5_0.05,0.5,0.05,18,3,FALSE,3522,6969,0.505,43,266,0.162,8,59,0.136,33,74,0.446,0.5_0.05_18_3_False,10,3.416,-9.97,-9.998,-10,50,11.961,-49.948,-99.993,-63.012,100,64.011,-96.671,-146.861,-165.903
0.5_0.05,0.5,0.05,18,4,TRUE,530,964,0.55,224,431,0.52,1,12,0.083,0,0,0,0.5_0.05_18_4_True,10,-7.759,3.39,-17.5,0,50,29.229,-49.048,-90.625,0,100,-76.63,-98.765,-187.5,0
0.5_0.05,0.5,0.05,18,4,FALSE,3551,6822,0.521,49,250,0.196,9,46,0.196,13,40,0.325,0.5_0.05_18_4_False,10,-6.31,-9.804,-18.98,-12.812,50,-28.204,-49.96,-96.798,-62.5,100,75.233,-99.609,-174.958,-133.935
0.5_0.05,0.5,0.05,18,5,TRUE,242,465,0.52,499,933,0.535,0,8,0,0,0,0,0.5_0.05_18_5_True,10,-9.759,-6.758,-17.5,0,50,21.648,-39.653,-50,0,100,-94.856,-31.694,-187.5,0
0.5_0.05,0.5,0.05,18,5,FALSE,3664,6708,0.546,41,214,0.192,9,44,0.205,26,56,0.464,0.5_0.05_18_5_False,10,7.46,-9.453,-14.684,-10.337,50,-18.851,-48.018,-98.804,-68.75,100,-26.551,-98.039,-99.597,-122.73
0.5_0.05,0.5,0.05,18,6,TRUE,455,794,0.573,322,610,0.528,6,20,0.3,0,0,0,0.5_0.05_18_6_True,10,-8.069,2.095,-16.875,0,50,-47.904,-9.529,-61.328,0,100,64.325,-84.213,-123.438,0
0.5_0.05,0.5,0.05,18,6,FALSE,3863,6528,0.592,26,198,0.131,12,62,0.194,46,82,0.561,0.5_0.05_18_6_False,10,3.06,-9.956,-14.998,-15,50,-28.601,-49.609,-98.92,-51.997,100,98.741,-99.951,-95.31,-111.523
0.5_0.05,0.5,0.05,18,7,TRUE,603,971,0.621,218,419,0.52,5,16,0.312,0,0,0,0.5_0.05_18_7_True,10,-3.252,-9.88,-8.75,0,50,24.78,-47.656,-67.188,0,100,-97.859,89.317,-178.125,0
