learningRate,explorationRate,playerHandValue,dealerUpCardValue,usableAce,standGamesWon,standTotalGames,standAvgWinRate,hitGamesWon,hitTotalGames,hitAvgWinRate,doubleDownGamesWon,doubleDownTotalGames,doubleDownAvgWinRate,splitGamesWon,splitTotalGames,splitAvgWinRate,joinKey,minBet_bet,minBet_standQvalue,minBet_hitQvalue,minBet_doubleDownQvalue,minBet_splitQvalue,midBet_bet,midBet_standQvalue,midBet_hitQvalue,midBet_doubleDownQvalue,midBet_splitQvalue,maxBet_bet,maxBet_standQvalue,maxBet_hitQvalue,maxBet_doubleDownQvalue,maxBet_splitQvalue,joinKey_Q
0.3,0.5,13,7,False,642,2503,0.2564922093487815,1644,5224,0.31470137825421135,257,847,0.30342384887839435,0,0,0.0,0.3_0.5_13_7_False,10,-9.902,-9.12,-18.191,0.0,50,-47.721,-45.448,-91.663,0.0,100,-89.409,-96.849,-119.76,0.0,0.3_0.5_13_7_False
0.3,0.5,13,8,True,36,152,0.23684210526315788,319,735,0.4340136054421769,21,89,0.23595505617977527,0,0,0.0,0.3_0.5_13_8_True,10,-9.723,4.89,-15.948,0.0,50,-45.464,-11.14,-97.351,0.0,100,-99.523,20.196,-85.114,0.0,0.3_0.5_13_8_True
0.3,0.5,13,8,False,548,2431,0.22542163718634306,1425,5141,0.27718342734876483,234,825,0.28363636363636363,0,0,0.0,0.3_0.5_13_8_False,10,-9.88,-2.041,-10.282,0.0,50,-49.461,-22.603,-51.76,0.0,100,-97.098,12.561,-175.089,0.0,0.3_0.5_13_8_False
0.3,0.5,13,9,True,39,163,0.2392638036809816,281,696,0.40373563218390807,32,131,0.24427480916030533,0,0,0.0,0.3_0.5_13_9_True,10,-9.003,0.932,-9.975,0.0,50,-47.001,25.462,-81.841,0.0,100,-90.332,-77.608,-133.24,0.0,0.3_0.5_13_9_True
0.3,0.5,13,9,False,664,2966,0.22387053270397841,1151,4580,0.25131004366812226,225,847,0.26564344746162927,0,0,0.0,0.3_0.5_13_9_False,10,-9.052,2.191,-15.966,0.0,50,-35.685,-49.787,-95.914,0.0,100,-84.452,-99.558,-130.762,0.0,0.3_0.5_13_9_False
0.3,0.5,13,10,True,173,818,0.2114914425427873,875,2465,0.35496957403651114,113,427,0.2646370023419204,0,0,0.0,0.3_0.5_13_10_True,10,-9.483,6.379,-9.009,0.0,50,-48.074,-4.118,-71.477,0.0,100,-94.505,-36.785,-130.903,0.0,0.3_0.5_13_10_True
0.3,0.5,13,10,False,2454,10713,0.22906748809857183,4268,17740,0.24058624577226606,786,3097,0.2537939941879238,0,0,0.0,0.3_0.5_13_10_False,10,-9.82,-5.181,-11.615,0.0,50,-49.836,-49.296,-88.095,0.0,100,-98.744,2.252,-101.765,0.0,0.3_0.5_13_10_False
0.3,0.5,14,1,True,19,132,0.14393939393939395,168,467,0.35974304068522484,18,82,0.21951219512195122,0,0,0.0,0.3_0.5_14_1_True,10,-8.648,-2.054,-12.33,0.0,50,-44.73,13.698,-93.343,0.0,100,-96.516,-47.503,-189.896,0.0,0.3_0.5_14_1_True
0.3,0.5,14,1,False,337,1845,0.1826558265582656,798,3411,0.2339489885664028,104,463,0.22462203023758098,12,60,0.2,0.3_0.5_14_1_False,10,-9.779,-5.527,-10.506,-10.036,50,-49.313,-41.51,-91.518,-52.535,100,-99.943,28.247,-178.115,-158.624,0.3_0.5_14_1_False
0.3,0.5,14,2,True,137,369,0.3712737127371274,252,565,0.44601769911504424,36,107,0.3364485981308411,0,0,0.0,0.3_0.5_14_2_True,10,-2.68,-7.74,-5.371,0.0,50,10.171,-25.495,-55.675,0.0,100,-90.08,-30.968,-111.166,0.0,0.3_0.5_14_2_True
0.3,0.5,14,2,False,1353,3828,0.35344827586206895,891,3375,0.264,277,841,0.32936979785969084,58,150,0.38666666666666666,0.3_0.5_14_2_False,10,-8.942,-9.625,-12.403,-2.015,50,-47.044,-41.148,-60.974,-45.47,100,-98.582,52.183,-159.276,-108.053,0.3_0.5_14_2_False
0.3,0.5,14,3,True,58,205,0.28292682926829266,303,650,0.46615384615384614,27,109,0.24770642201834864,0,0,0.0,0.3_0.5_14_3_True,10,-8.4,-5.493,-10.472,0.0,50,-48.02,-17.395,-72.431,0.0,100,-97.765,-46.339,-92.022,0.0,0.3_0.5_14_3_True
0.3,0.5,14,3,False,1656,4437,0.37322515212981744,700,2631,0.26605853287723297,238,791,0.3008849557522124,90,220,0.4090909090909091,0.3_0.5_14_3_False,10,-4.728,-9.651,-14.556,-12.065,50,-42.584,-6.503,-51.726,-63.573,100,4.111,-98.419,-115.913,-120.855,0.3_0.5_14_3_False
0.3,0.5,14,4,True,109,254,0.42913385826771655,340,685,0.49635036496350365,34,112,0.30357142857142855,0,0,0.0,0.3_0.5_14_4_True,10,-7.709,-5.696,-9.151,0.0,50,-40.493,28.843,-49.188,0.0,100,-75.942,-30.181,-122.197,0.0,0.3_0.5_14_4_True
0.3,0.5,14,4,False,1601,4103,0.39020229100658055,836,2923,0.28600752651385564,246,813,0.3025830258302583,46,134,0.34328358208955223,0.3_0.5_14_4_False,10,1.406,-9.72,-12.318,-11.886,50,-23.408,-44.365,-78.459,-59.92,100,-70.336,-95.055,-142.409,-136.524,0.3_0.5_14_4_False
0.3,0.5,14,5,True,127,306,0.4150326797385621,335,646,0.5185758513931888,45,128,0.3515625,0,0,0.0,0.3_0.5_14_5_True,10,-7.86,-2.46,-9.929,0.0,50,-40.537,5.728,-63.589,0.0,100,-89.186,21.437,-100.885,0.0,0.3_0.5_14_5_True
0.3,0.5,14,5,False,1980,4626,0.4280155642023346,676,2427,0.27853316852080756,244,763,0.3197903014416776,53,140,0.37857142857142856,0.3_0.5_14_5_False,10,-4.562,-9.736,-16.893,-14.425,50,-48.575,-0.326,-68.096,-47.369,100,-55.65,-99.817,-154.176,-126.97,0.3_0.5_14_5_False
0.3,0.5,14,6,True,164,388,0.422680412371134,231,494,0.4676113360323887,33,116,0.28448275862068967,0,0,0.0,0.3_0.5_14_6_True,10,-6.13,-4.719,-7.242,0.0,50,-49.21,-6.057,-80.685,0.0,100,33.067,-43.334,-125.776,0.0,0.3_0.5_14_6_True
0.3,0.5,14,6,False,1786,4232,0.4220226843100189,811,2758,0.29405366207396666,282,833,0.3385354141656663,64,166,0.3855421686746988,0.3_0.5_14_6_False,10,-2.571,-9.844,-15.767,-11.255,50,23.547,-40.543,-67.262,-51.999,100,-99.88,4.723,-124.294,-108.371,0.3_0.5_14_6_False
0.3,0.5,14,7,True,36,142,0.2535211267605634,371,761,0.48751642575558474,34,120,0.2833333333333333,0,0,0.0,0.3_0.5_14_7_True,10,-9.75,-0.801,-7.386,0.0,50,-43.978,4.296,-41.958,0.0,100,-98.174,-76.589,-88.95,0.0,0.3_0.5_14_7_True
0.3,0.5,14,7,False,781,2909,0.2684771399106222,1407,4703,0.2991707420795237,215,732,0.2937158469945355,77,214,0.3598130841121495,0.3_0.5_14_7_False,10,-9.534,4.41,-10.495,-5.956,50,-49.108,-3.352,-59.834,-52.189,100,-85.803,-99.544,-99.584,-110.053,0.3_0.5_14_7_False
0.3,0.5,14,8,True,44,200,0.22,299,740,0.40405405405405403,17,86,0.19767441860465115,0,0,0.0,0.3_0.5_14_8_True,10,-9.319,-5.185,-10.083,0.0,50,-45.362,-15.361,-92.767,0.0,100,-95.613,-27.093,-110.499,0.0,0.3_0.5_14_8_True
0.3,0.5,14,8,False,752,3041,0.24728707661953306,1134,4452,0.25471698113207547,232,826,0.28087167070217917,46,144,0.3194444444444444,0.3_0.5_14_8_False,10,-9.959,-9.967,-13.512,-9.892,50,-43.53,-49.728,-62.187,-56.13,100,-99.883,-86.71,-134.406,-111.388,0.3_0.5_14_8_False
0.3,0.5,14,9,True,39,170,0.22941176470588234,309,755,0.40927152317880794,24,97,0.24742268041237114,0,0,0.0,0.3_0.5_14_9_True,10,-9.617,-1.294,-7.777,0.0,50,-47.456,13.976,-78.504,0.0,100,-96.62,-3.027,-177.531,0.0,0.3_0.5_14_9_True
0.3,0.5,14,9,False,646,2844,0.2271448663853727,1162,4877,0.2382612261636252,158,695,0.2273381294964029,22,98,0.22448979591836735,0.3_0.5_14_9_False,10,-9.95,-6.821,-11.268,-16.298,50,-49.269,-32.934,-70.767,-62.857,100,-99.151,-95.773,-125.411,-143.351,0.3_0.5_14_9_False
0.3,0.5,14,10,True,222,892,0.24887892376681614,845,2541,0.33254624163715074,94,418,0.22488038277511962,0,0,0.0,0.3_0.5_14_10_True,10,-9.822,1.748,-18.307,0.0,50,-49.962,-6.958,-81.386,0.0,100,-96.039,83.622,-97.917,0.0,0.3_0.5_14_10_True
0.3,0.5,14,10,False,2815,12291,0.2290293710845334,3415,15919,0.21452352534706953,641,2659,0.2410680707032719,82,342,0.23976608187134502,0.3_0.5_14_10_False,10,-9.927,3.66,-10.437,-13.46,50,-49.777,-47.84,-51.223,-71.082,100,-93.527,-47.541,-148.023,-163.14,0.3_0.5_14_10_False
0.3,0.5,15,1,True,30,144,0.20833333333333334,155,479,0.3235908141962422,19,80,0.2375,0,0,0.0,0.3_0.5_15_1_True,10,-9.238,-6.573,-17.535,0.0,50,-49.133,2.286,-60.692,0.0,100,-89.469,33.438,-89.509,0.0,0.3_0.5_15_1_True
0.3,0.5,15,1,False,302,1851,0.16315505132360886,800,3605,0.22191400832177532,97,465,0.2086021505376344,0,0,0.0,0.3_0.5_15_1_False,10,-9.775,-9.094,-18.188,0.0,50,-49.9,5.251,-99.307,0.0,100,-99.418,-99.558,-127.91,0.0,0.3_0.5_15_1_False
0.3,0.5,15,2,True,157,424,0.37028301886792453,196,508,0.3858267716535433,19,93,0.20430107526881722,0,0,0.0,0.3_0.5_15_2_True,10,-8.121,-8.622,-8.715,0.0,50,-43.61,29.925,-60.103,0.0,100,-91.774,19.6,-107.968,0.0,0.3_0.5_15_2_True
0.3,0.5,15,2,False,1559,4411,0.35343459532985716,733,2882,0.2543372657876475,144,593,0.24283305227655985,0,0,0.0,0.3_0.5_15_2_False,10,-3.776,-9.355,-10.341,0.0,50,-48.419,-34.387,-84.232,0.0,100,-95.235,5.068,-171.963,0.0,0.3_0.5_15_2_False
0.3,0.5,15,3,True,164,415,0.39518072289156625,237,545,0.43486238532110094,30,117,0.2564102564102564,0,0,0.0,0.3_0.5_15_3_True,10,-7.348,2.357,-19.209,0.0,50,-43.209,27.802,-87.231,0.0,100,-92.259,-72.641,-167.733,0.0,0.3_0.5_15_3_True
0.3,0.5,15,3,False,1576,4266,0.3694327238631036,683,2778,0.2458603311735061,198,681,0.2907488986784141,0,0,0.0,0.3_0.5_15_3_False,10,3.166,-9.999,-15.677,0.0,50,-48.844,-13.355,-51.892,0.0,100,-6.597,-98.83,-118.01,0.0,0.3_0.5_15_3_False
0.3,0.5,15,4,True,136,323,0.42105263157894735,298,610,0.4885245901639344,28,103,0.27184466019417475,0,0,0.0,0.3_0.5_15_4_True,10,2.565,-6.05,-15.672,0.0,50,-39.333,4.846,-83.535,0.0,100,-65.044,21.97,-138.592,0.0,0.3_0.5_15_4_True
0.3,0.5,15,4,False,1812,4531,0.3999117192672699,660,2497,0.2643171806167401,206,692,0.2976878612716763,0,0,0.0,0.3_0.5_15_4_False,10,-3.652,-9.741,-13.18,0.0,50,-39.427,-48.02,-68.228,0.0,100,-29.79,-92.329,-158.202,0.0,0.3_0.5_15_4_False
0.3,0.5,15,5,True,158,385,0.4103896103896104,276,627,0.44019138755980863,19,93,0.20430107526881722,0,0,0.0,0.3_0.5_15_5_True,10,-6.968,-3.35,-16.667,0.0,50,-28.923,14.94,-88.756,0.0,100,-72.33,24.767,-117.572,0.0,0.3_0.5_15_5_True
0.3,0.5,15,5,False,1913,4558,0.4197016235190873,651,2457,0.26495726495726496,157,607,0.2586490939044481,0,0,0.0,0.3_0.5_15_5_False,10,-6.497,-9.537,-13.417,0.0,50,31.745,-45.496,-73.476,0.0,100,-91.125,-94.978,-125.798,0.0,0.3_0.5_15_5_False
0.3,0.5,15,6,True,195,461,0.4229934924078091,249,522,0.47701149425287354,32,120,0.26666666666666666,0,0,0.0,0.3_0.5_15_6_True,10,-7.925,-2.264,-10.826,0.0,50,-38.139,-9.826,-74.106,0.0,100,-67.286,-24.096,-160.193,0.0,0.3_0.5_15_6_True
0.3,0.5,15,6,False,1926,4565,0.42190580503833514,658,2405,0.2735966735966736,192,657,0.2922374429223744,0,0,0.0,0.3_0.5_15_6_False,10,6.244,-6.935,-11.362,0.0,50,-15.366,-46.801,-55.419,0.0,100,-69.075,-95.291,-176.37,0.0,0.3_0.5_15_6_False
0.3,0.5,15,7,True,54,221,0.24434389140271492,323,755,0.4278145695364238,37,128,0.2890625,0,0,0.0,0.3_0.5_15_7_True,10,-7.091,2.359,-12.903,0.0,50,-49.248,-20.719,-58.006,0.0,100,-78.924,4.205,-97.244,0.0,0.3_0.5_15_7_True
0.3,0.5,15,7,False,924,3569,0.2588960493135332,1067,3960,0.26944444444444443,197,746,0.2640750670241287,0,0,0.0,0.3_0.5_15_7_False,10,-9.449,-1.974,-15.365,0.0,50,-48.724,18.422,-52.998,0.0,100,-73.369,-99.392,-191.812,0.0,0.3_0.5_15_7_False
0.3,0.5,15,8,True,40,193,0.20725388601036268,368,820,0.44878048780487806,29,97,0.29896907216494845,0,0,0.0,0.3_0.5_15_8_True,10,-9.497,-4.333,-14.024,0.0,50,-47.541,-4.279,-61.354,0.0,100,-96.496,-69.002,-138.135,0.0,0.3_0.5_15_8_True
0.3,0.5,15,8,False,812,3159,0.25704336815447926,1073,4406,0.24353154788924194,156,648,0.24074074074074073,0,0,0.0,0.3_0.5_15_8_False,10,-9.956,-5.132,-18.924,0.0,50,-15.39,-49.868,-60.987,0.0,100,-99.812,-87.014,-155.052,0.0,0.3_0.5_15_8_False
0.3,0.5,15,9,True,64,246,0.2601626016260163,272,758,0.35883905013192613,32,116,0.27586206896551724,0,0,0.0,0.3_0.5_15_9_True,10,-8.06,-7.907,-10.213,0.0,50,-49.593,15.479,-70.514,0.0,100,-96.746,-35.848,-145.748,0.0,0.3_0.5_15_9_True
0.3,0.5,15,9,False,916,3839,0.23860380307371712,869,3980,0.21834170854271356,151,663,0.2277526395173454,0,0,0.0,0.3_0.5_15_9_False,10,-9.896,-0.494,-17.928,0.0,50,-49.566,-49.469,-85.946,0.0,100,-54.447,-99.492,-124.826,0.0,0.3_0.5_15_9_False
0.3,0.5,15,10,True,231,1011,0.228486646884273,901,2617,0.3442873519296905,70,344,0.20348837209302326,0,0,0.0,0.3_0.5_15_10_True,10,-9.74,0.609,-11.403,0.0,50,-49.04,-25.506,-96.597,0.0,100,-91.205,22.053,-132.618,0.0,0.3_0.5_15_10_True
0.3,0.5,15,10,False,2905,12800,0.226953125,3151,15428,0.20423904589058853,504,2389,0.21096693177061532,0,0,0.0,0.3_0.5_15_10_False,10,-9.952,-5.255,-12.104,0.0,50,-14.49,-49.908,-65.953,0.0,100,-97.712,18.547,-107.359,0.0,0.3_0.5_15_10_False
0.3,0.5,16,1,True,23,148,0.1554054054054054,178,546,0.326007326007326,8,69,0.11594202898550725,0,0,0.0,0.3_0.5_16_1_True,10,-7.551,-6.25,-11.077,0.0,50,-45.073,6.644,-64.978,0.0,100,-95.025,-12.435,-195.649,0.0,0.3_0.5_16_1_True
0.3,0.5,16,1,False,391,2201,0.17764652430713312,636,3311,0.1920869827846572,109,475,0.2294736842105263,24,80,0.3,0.3_0.5_16_1_False,10,-9.987,-9.487,-13.063,-13.14,50,-49.672,-37.164,-61.443,-59.441,100,-7.107,-99.357,-106.887,-104.697,0.3_0.5_16_1_False
0.3,0.5,16,2,True,134,377,0.35543766578249336,280,653,0.42879019908116384,21,105,0.2,0,0,0.0,0.3_0.5_16_2_True,10,-9.013,-5.818,-10.15,0.0,50,-43.639,9.749,-71.859,0.0,100,-68.793,58.83,-150.719,0.0,0.3_0.5_16_2_True
0.3,0.5,16,2,False,1498,4226,0.3544723142451491,676,2859,0.23644630989856594,125,545,0.22935779816513763,71,184,0.3858695652173913,0.3_0.5_16_2_False,10,-3.138,-9.506,-12.075,-10.034,50,-44.276,-22.172,-99.243,-53.489,100,28.126,-89.653,-110.597,-106.971,0.3_0.5_16_2_False
0.3,0.5,16,3,True,116,339,0.3421828908554572,258,634,0.4069400630914827,16,89,0.1797752808988764,0,0,0.0,0.3_0.5_16_3_True,10,-9.628,-5.207,-13.34,0.0,50,-36.338,11.261,-56.176,0.0,100,-94.424,43.376,-170.822,0.0,0.3_0.5_16_3_True
0.3,0.5,16,3,False,1748,4778,0.36584344914190037,446,2120,0.21037735849056605,153,612,0.25,57,150,0.38,0.3_0.5_16_3_False,10,-5.06,-9.823,-17.067,-0.005,50,-24.43,-48.746,-94.32,-79.702,100,-69.825,-96.83,-89.333,-113.473,0.3_0.5_16_3_False
0.3,0.5,16,4,True,112,302,0.3708609271523179,329,715,0.46013986013986014,28,104,0.2692307692307692,0,0,0.0,0.3_0.5_16_4_True,10,-9.037,3.913,-13.069,0.0,50,-44.224,3.503,-66.682,0.0,100,68.228,-80.948,-104.038,0.0,0.3_0.5_16_4_True
0.3,0.5,16,4,False,1819,4606,0.39491966999565786,520,2196,0.23679417122040072,163,599,0.27212020033388984,63,152,0.4144736842105263,0.3_0.5_16_4_False,10,-0.775,-9.032,-18.701,-9.813,50,-18.144,-47.351,-57.252,-44.179,100,13.785,-99.269,-151.375,-103.695,0.3_0.5_16_4_False
0.3,0.5,16,5,True,148,364,0.4065934065934066,324,662,0.48942598187311176,15,85,0.17647058823529413,0,0,0.0,0.3_0.5_16_5_True,10,-9.233,0.362,-18.97,0.0,50,-41.305,-7.308,-86.547,0.0,100,-91.516,9.562,-179.326,0.0,0.3_0.5_16_5_True
0.3,0.5,16,5,False,2037,4849,0.42008661579707157,450,1995,0.22556390977443608,121,530,0.22830188679245284,100,214,0.4672897196261682,0.3_0.5_16_5_False,10,-8.993,-6.871,-15.654,-9.02,50,-47.509,8.16,-87.156,-53.937,100,-33.298,-98.699,-148.113,-27.448,0.3_0.5_16_5_False
0.3,0.5,16,6,True,228,501,0.4550898203592814,258,516,0.5,33,100,0.33,0,0,0.0,0.3_0.5_16_6_True,10,3.658,-8.812,-8.659,0.0,50,-13.288,-42.593,-56.321,0.0,100,-89.4,-26.159,-93.314,0.0,0.3_0.5_16_6_True
0.3,0.5,16,6,False,2047,4764,0.42968094038623006,473,1862,0.2540279269602578,165,619,0.2665589660743134,113,236,0.4788135593220339,0.3_0.5_16_6_False,10,3.092,-8.65,-16.654,-11.171,50,8.823,-49.902,-62.024,71.749,100,87.525,-95.227,-173.724,-77.244,0.3_0.5_16_6_False
0.3,0.5,16,7,True,68,255,0.26666666666666666,310,768,0.4036458333333333,34,121,0.2809917355371901,0,0,0.0,0.3_0.5_16_7_True,10,3.952,-7.741,-11.493,0.0,50,10.661,-37.925,-45.497,0.0,100,-88.256,-22.2,-176.49,0.0,0.3_0.5_16_7_True
0.3,0.5,16,7,False,789,3141,0.2511938872970392,1020,4127,0.2471528955657863,184,688,0.26744186046511625,93,228,0.40789473684210525,0.3_0.5_16_7_False,10,-9.636,-9.908,-14.095,-11.504,50,-49.361,-26.079,-58.202,-63.011,100,-99.568,-89.348,-192.239,-113.79,0.3_0.5_16_7_False
0.3,0.5,16,8,True,82,278,0.2949640287769784,314,780,0.4025641025641026,29,118,0.2457627118644068,0,0,0.0,0.3_0.5_16_8_True,10,-9.977,3.318,-14.267,0.0,50,-28.511,9.167,-45.714,0.0,100,-55.659,-86.467,-183.75,0.0,0.3_0.5_16_8_True
0.3,0.5,16,8,False,842,3595,0.23421418636995828,840,3843,0.2185792349726776,157,606,0.2590759075907591,51,158,0.3227848101265823,0.3_0.5_16_8_False,10,-0.653,-9.669,-15.161,-11.813,50,-48.576,-16.41,-66.011,-48.632,100,-85.555,-38.387,-122.708,-140.452,0.3_0.5_16_8_False
0.3,0.5,16,9,True,75,313,0.23961661341853036,299,768,0.3893229166666667,24,111,0.21621621621621623,0,0,0.0,0.3_0.5_16_9_True,10,-9.681,2.527,-18.397,0.0,50,-37.664,-49.168,-79.204,0.0,100,-77.179,-92.748,-157.297,0.0,0.3_0.5_16_9_True
0.3,0.5,16,9,False,826,3474,0.2377662636729994,816,3975,0.20528301886792452,110,548,0.20072992700729927,51,166,0.3072289156626506,0.3_0.5_16_9_False,10,-8.717,-9.994,-11.713,-10.724,50,-31.555,-49.837,-54.004,-46.598,100,-71.133,-98.848,-179.107,-156.353,0.3_0.5_16_9_False
0.3,0.5,16,10,True,234,977,0.23950870010235414,993,2899,0.34253190755432905,93,405,0.22962962962962963,0,0,0.0,0.3_0.5_16_10_True,10,-9.936,-2.627,-17.482,0.0,50,-45.013,1.394,-93.276,0.0,100,-90.027,-30.083,-88.947,0.0,0.3_0.5_16_10_True
0.3,0.5,16,10,False,2915,12880,0.2263198757763975,2772,14898,0.1860652436568667,392,2078,0.18864292589027912,124,430,0.28837209302325584,0.3_0.5_16_10_False,10,-6.012,-9.759,-19.106,-11.909,50,-6.595,-49.476,-87.589,-75.515,100,-99.692,-74.554,-179.366,-122.623,0.3_0.5_16_10_False
0.3,0.5,17,1,True,46,222,0.2072072072072072,176,523,0.3365200764818356,3,50,0.06,0,0,0.0,0.3_0.5_17_1_True,10,-8.913,-3.036,-19.114,0.0,50,-43.466,-35.426,-48.352,0.0,100,-96.947,32.002,-79.922,0.0,0.3_0.5_17_1_True
0.3,0.5,17,1,False,596,3384,0.17612293144208038,401,2095,0.19140811455847256,52,319,0.16300940438871472,0,0,0.0,0.3_0.5_17_1_False,10,-9.607,-9.686,-18.639,0.0,50,-49.044,-48.174,-88.664,0.0,100,-82.809,-96.034,-163.594,0.0,0.3_0.5_17_1_False
0.3,0.5,17,2,True,136,425,0.32,300,718,0.4178272980501393,23,104,0.22115384615384615,0,0,0.0,0.3_0.5_17_2_True,10,-8.27,1.821,-16.008,0.0,50,-44.408,12.67,-80.756,0.0,100,-53.517,-10.693,-134.787,0.0,0.3_0.5_17_2_True
0.3,0.5,17,2,False,1928,5459,0.3531782377724858,249,1325,0.1879245283018868,92,475,0.1936842105263158,0,0,0.0,0.3_0.5_17_2_False,10,-8.766,-8.9,-13.976,0.0,50,2.911,-49.18,-76.558,0.0,100,-12.608,-97.306,-165.768,0.0,0.3_0.5_17_2_False
0.3,0.5,17,3,True,189,512,0.369140625,277,595,0.46554621848739497,23,106,0.2169811320754717,0,0,0.0,0.3_0.5_17_3_True,10,-8.991,-6.293,7.574,0.0,50,-39.174,-25.37,-65.837,0.0,100,10.938,-87.756,-185.42,0.0,0.3_0.5_17_3_True
0.3,0.5,17,3,False,2062,5381,0.3832001486712507,284,1415,0.20070671378091873,85,440,0.19318181818181818,0,0,0.0,0.3_0.5_17_3_False,10,0.06,-8.935,-12.087,0.0,50,-30.74,-32.437,-61.485,0.0,100,-61.024,-99.417,-187.36,0.0,0.3_0.5_17_3_False
0.3,0.5,17,4,True,262,616,0.4253246753246753,199,483,0.41200828157349895,24,93,0.25806451612903225,0,0,0.0,0.3_0.5_17_4_True,10,-1.825,-8.07,-12.38,0.0,50,16.987,-23.106,-38.081,0.0,100,15.503,-91.272,-141.613,0.0,0.3_0.5_17_4_True
0.3,0.5,17,4,False,2155,5348,0.4029543754674645,273,1281,0.21311475409836064,99,457,0.21663019693654267,0,0,0.0,0.3_0.5_17_4_False,10,-4.593,-9.943,-17.792,0.0,50,35.804,-49.457,-99.512,0.0,100,-70.797,-98.038,-116.4,0.0,0.3_0.5_17_4_False
0.3,0.5,17,5,True,176,420,0.41904761904761906,310,661,0.4689863842662632,21,96,0.21875,0,0,0.0,0.3_0.5_17_5_True,10,-7.915,-3.127,-8.307,0.0,50,9.218,-42.142,-63.249,0.0,100,-73.044,-29.068,-86.46,0.0,0.3_0.5_17_5_True
0.3,0.5,17,5,False,2118,5181,0.4088013896931094,282,1344,0.20982142857142858,101,469,0.21535181236673773,0,0,0.0,0.3_0.5_17_5_False,10,2.703,-9.825,-9.926,0.0,50,1.2,-49.731,-54.101,0.0,100,-89.978,-85.903,-154.431,0.0,0.3_0.5_17_5_False
0.3,0.5,17,6,True,241,568,0.4242957746478873,232,505,0.4594059405940594,17,73,0.2328767123287671,0,0,0.0,0.3_0.5_17_6_True,10,-3.839,0.894,-14.744,0.0,50,-31.101,-32.825,-97.337,0.0,100,15.514,-92.038,-105.78,0.0,0.3_0.5_17_6_True
0.3,0.5,17,6,False,2304,5448,0.42290748898678415,240,1104,0.21739130434782608,117,485,0.24123711340206186,0,0,0.0,0.3_0.5_17_6_False,10,3.347,-8.551,-19.597,0.0,50,11.667,-47.712,-65.977,0.0,100,-32.027,-95.74,-101.557,0.0,0.3_0.5_17_6_False
0.3,0.5,17,7,True,173,689,0.251088534107402,223,556,0.4010791366906475,26,106,0.24528301886792453,0,0,0.0,0.3_0.5_17_7_True,10,-7.684,2.891,-15.855,0.0,50,-10.698,-40.761,-60.547,0.0,100,-38.05,5.332,-182.657,0.0,0.3_0.5_17_7_True
0.3,0.5,17,7,False,1522,5935,0.2564448188711036,315,1434,0.2196652719665272,139,525,0.26476190476190475,0,0,0.0,0.3_0.5_17_7_False,10,-1.534,-7.704,-13.835,0.0,50,4.237,-49.491,-49.361,0.0,100,-42.341,-98.101,-114.662,0.0,0.3_0.5_17_7_False
0.3,0.5,17,8,True,89,386,0.23056994818652848,283,734,0.385558583106267,22,91,0.24175824175824176,0,0,0.0,0.3_0.5_17_8_True,10,-9.418,1.473,-10.016,0.0,50,-37.514,-14.274,-80.236,0.0,100,-84.704,-20.548,-90.556,0.0,0.3_0.5_17_8_True
0.3,0.5,17,8,False,972,4119,0.2359796067006555,708,3157,0.22426354133671206,178,648,0.27469135802469136,0,0,0.0,0.3_0.5_17_8_False,10,-1.308,-9.909,-11.775,0.0,50,-23.28,-45.597,-60.012,0.0,100,-32.012,-95.287,-140.755,0.0,0.3_0.5_17_8_False
0.3,0.5,17,9,True,84,430,0.19534883720930232,274,703,0.38975817923186346,15,82,0.18292682926829268,0,0,0.0,0.3_0.5_17_9_True,10,-3.026,-8.689,-19.787,0.0,50,-43.124,11.298,-37.951,0.0,100,-79.206,-76.95,-182.884,0.0,0.3_0.5_17_9_True
0.3,0.5,17,9,False,1115,4955,0.2250252270433905,489,2652,0.18438914027149322,96,496,0.1935483870967742,0,0,0.0,0.3_0.5_17_9_False,10,-9.813,-9.852,-19.424,0.0,50,-49.614,-16.954,-54.611,0.0,100,-85.544,-99.705,-140.283,0.0,0.3_0.5_17_9_False
0.3,0.5,17,10,True,415,1735,0.23919308357348704,871,2512,0.34673566878980894,64,326,0.19631901840490798,0,0,0.0,0.3_0.5_17_10_True,10,-1.716,-7.84,-14.052,0.0,50,3.45,-49.169,-63.606,0.0,100,-94.711,-30.35,-184.846,0.0,0.3_0.5_17_10_True
0.3,0.5,17,10,False,4355,18917,0.23021620764391817,1503,8730,0.17216494845360825,345,1850,0.1864864864864865,0,0,0.0,0.3_0.5_17_10_False,10,-3.799,-9.947,-10.382,0.0,50,-35.585,-48.923,-88.689,0.0,100,-9.189,-99.506,-164.411,0.0,0.3_0.5_17_10_False
0.3,0.5,18,1,True,163,487,0.3347022587268994,117,329,0.3556231003039514,8,51,0.1568627450980392,0,0,0.0,0.3_0.5_18_1_True,10,-6.697,-8.179,-12.009,0.0,50,-17.144,-41.755,-48.715,0.0,100,-64.29,-71.497,-186.388,0.0,0.3_0.5_18_1_True
0.3,0.5,18,1,False,1562,4313,0.36216090888012986,132,833,0.15846338535414164,35,236,0.1483050847457627,20,78,0.2564102564102564,0.3_0.5_18_1_False,10,-4.082,-8.968,-19.675,-12.229,50,-19.842,-47.422,-75.619,-49.713,100,-12.832,-95.875,-192.978,-106.687,0.3_0.5_18_1_False
